node_id node_type_id x y ei location
2665 tON_001 198.156072177 74.2455089037 e LGN
2666 tON_001 188.3528151 81.9126880122 e LGN
2667 tON_001 161.198036075 69.7763138746 e LGN
2668 tON_001 84.3855015983 74.3146290476 e LGN
2669 tON_001 201.570951031 33.0256836305 e LGN
2670 tON_001 121.402431299 84.4601291656 e LGN
2671 tON_001 209.492800586 107.372397194 e LGN
2672 tON_001 13.3414445261 54.2519728549 e LGN
2673 tON_001 144.846084185 81.7849818295 e LGN
2674 tON_001 238.480962835 43.541066603 e LGN
2675 tON_001 150.762564127 70.6383046157 e LGN
2676 tON_001 191.947282054 5.88289499647 e LGN
2677 tON_001 47.8736963013 13.7535491867 e LGN
2678 tON_001 69.1527839592 118.38156518 e LGN
2679 tON_001 54.1597477867 34.1747019437 e LGN
2680 tON_001 24.0019876383 99.5262504144 e LGN
2681 tON_001 158.724716218 55.0336860502 e LGN
2682 tON_001 231.757651861 51.2799846958 e LGN
2683 tON_001 154.737421829 117.24551307 e LGN
2684 tON_001 175.066492816 72.4022539433 e LGN
2685 tON_001 191.156794038 98.0187540548 e LGN
2686 tON_001 196.264560257 80.4666459112 e LGN
2687 tON_001 36.6158053446 15.1311301165 e LGN
2688 tON_001 122.170112468 82.3607347567 e LGN
2689 tON_001 205.659239964 3.86242473116 e LGN
2690 tON_001 225.29709644 118.758942559 e LGN
2691 tON_001 8.86591855959 114.137882901 e LGN
2692 tON_001 147.647058588 89.1530558952 e LGN
2693 tON_001 159.837060502 83.0867503936 e LGN
2694 tON_001 55.6859308902 64.3288235803 e LGN
2695 tON_001 81.0188476806 43.5415640593 e LGN
2696 tON_001 155.209645652 32.2067963902 e LGN
2697 tON_001 121.864715642 112.558611336 e LGN
2698 tON_001 2.62521664836 34.2684128245 e LGN
2699 tON_001 17.7429246527 7.766224014 e LGN
2700 tON_001 149.7813027 84.5450217914 e LGN
2701 tON_001 160.975410577 85.8640632933 e LGN
2702 tON_001 47.7847970325 119.208797233 e LGN
2703 tON_001 211.21182463 9.46401228342 e LGN
2704 tON_001 22.9546272324 10.8966618543 e LGN
2705 tON_001 93.3130495394 83.6111440333 e LGN
2706 tON_001 152.404033758 108.682746388 e LGN
2707 tON_001 17.3118853383 40.2374052601 e LGN
2708 tON_001 108.787498463 70.6047707997 e LGN
2709 tON_001 95.5858359343 41.280141807 e LGN
2710 tON_001 225.830183845 47.0430050282 e LGN
2711 tON_001 132.367210442 57.4251321523 e LGN
2712 tON_001 156.162199105 35.4096412517 e LGN
2713 tON_001 51.3263748278 79.9310932955 e LGN
2714 tON_001 177.14150698 16.9548898536 e LGN
2715 tON_001 70.0963657411 18.6842314263 e LGN
2716 tON_001 95.184894898 13.0127207165 e LGN
2717 tON_001 117.063342788 55.0123905727 e LGN
2718 tON_001 187.990865814 119.927925119 e LGN
2719 tON_001 17.984038471 119.650958907 e LGN
2720 tON_001 172.961435532 94.378579605 e LGN
2721 tON_001 209.001902191 115.841298576 e LGN
2722 tON_001 188.822699157 66.5333145816 e LGN
2723 tON_001 47.3573672925 5.12206729927 e LGN
2724 tON_001 29.9613649304 1.05157503309 e LGN
2725 tON_001 137.928749196 107.093742751 e LGN
2726 tON_001 217.276903314 53.0951624123 e LGN
2727 tON_001 199.621283183 60.328229788 e LGN
2728 tON_001 121.230651355 12.4206869201 e LGN
2729 tON_001 133.630330503 70.1945277171 e LGN
2730 tON_001 125.861120046 109.610837067 e LGN
2731 tON_001 112.8467843 80.7462579411 e LGN
2732 tON_001 30.6235840291 6.33858538924 e LGN
2733 tON_001 116.790110061 5.69800573395 e LGN
2734 tON_001 51.2937939733 50.1585774004 e LGN
2735 tON_001 125.823223863 110.448201726 e LGN
2736 tON_001 89.0219427329 38.8875809983 e LGN
2737 tON_001 126.3997952 18.0757336282 e LGN
2738 tON_001 105.10626118 67.5969934387 e LGN
2739 tON_001 78.9842066358 19.1082425019 e LGN
2740 tON_001 61.1899492451 56.0837950569 e LGN
2741 tON_001 100.968052614 12.2422885257 e LGN
2742 tON_001 33.1603815849 91.1264527282 e LGN
2743 tON_001 133.110129503 111.578916093 e LGN
2744 tON_001 166.732005691 88.0944358167 e LGN
2745 tON_001 226.82966408 104.083564955 e LGN
2746 tON_001 121.069192296 74.2396910315 e LGN
2747 tON_001 238.913866005 76.8964821721 e LGN
2748 tON_001 165.094872554 70.0481555111 e LGN
2749 tON_001 38.9277338874 10.6029104282 e LGN
2750 tON_001 124.905947734 107.643336529 e LGN
2751 tON_001 55.5943894452 69.1661980603 e LGN
2752 tON_001 173.720273419 110.099172798 e LGN
2753 tON_001 139.689005086 93.4053854852 e LGN
2754 tON_001 60.2310591439 16.8595321774 e LGN
2755 tON_001 93.0420825976 86.2873214869 e LGN
2756 tON_001 52.6537350031 88.8085186971 e LGN
2757 tON_001 229.180045197 117.435479238 e LGN
2758 tON_001 107.796221245 37.8815468251 e LGN
2759 tON_001 82.0347277621 95.5238973411 e LGN
2760 tON_001 40.4691783723 48.7037777184 e LGN
2761 tON_001 126.069617622 52.7167515677 e LGN
2762 tON_001 207.707744187 28.9925062225 e LGN
2763 tON_001 36.4990696608 6.70848472125 e LGN
2764 tON_001 42.7174112375 69.885403647 e LGN
2765 tON_001 122.718051929 100.650015418 e LGN
2766 tON_001 108.073655594 14.0021256912 e LGN
2767 tON_001 93.1996897708 40.0216096088 e LGN
2768 tON_001 91.8105029227 70.5755053648 e LGN
2769 tON_001 10.2264125508 90.9903284822 e LGN
2770 tON_001 190.423573131 77.3715759886 e LGN
2771 tON_001 55.3300308787 103.413872016 e LGN
2772 tON_001 170.476860043 57.6388446837 e LGN
2773 tON_001 183.190318483 67.7657035811 e LGN
2774 tON_001 50.6729806807 42.8405767884 e LGN
2775 tON_001 166.521804412 55.4249644173 e LGN
2776 tON_001 151.580520049 34.218629717 e LGN
2777 tON_001 163.425770304 0.995797077898 e LGN
2778 tON_001 42.9817925586 17.1475303164 e LGN
2779 tON_001 138.05316569 61.2122692256 e LGN
2780 tON_001 139.489861283 64.3695832235 e LGN
2781 tON_001 75.7618141841 63.3357507141 e LGN
2782 tON_001 58.822454234 87.1297960691 e LGN
2783 tON_001 186.510923481 116.573976876 e LGN
2784 tON_001 148.858247535 38.9129237765 e LGN
2785 tON_001 2.89648616028 103.183256642 e LGN
2786 tON_001 47.0726739326 40.1710794747 e LGN
2787 tON_001 214.742620008 29.0441248644 e LGN
2788 tON_001 132.042388 5.14414558737 e LGN
2789 tON_001 223.93204723 64.8825451671 e LGN
2790 tON_001 158.982092003 68.0657848771 e LGN
2791 tON_001 6.29614894466 59.5489616568 e LGN
2792 tON_001 232.794809689 43.1679700193 e LGN
2793 tON_001 23.3892311398 73.1500217484 e LGN
2794 tON_001 24.9973938409 63.4555209689 e LGN
2795 tON_001 96.2637319055 110.137342062 e LGN
2796 tON_001 226.90899045 64.4865159233 e LGN
2797 tON_001 68.9022801953 61.732864084 e LGN
2798 tON_001 231.802073279 58.2549568356 e LGN
2799 tON_001 102.700909105 39.0147872379 e LGN
2800 tON_001 133.349798515 34.0797509387 e LGN
2801 tON_001 110.765795481 13.0088004579 e LGN
2802 tON_001 230.347538969 118.887715862 e LGN
2803 tON_001 192.352437937 62.651638519 e LGN
2804 tON_001 71.719253876 86.474524502 e LGN
2805 tON_001 89.3533420432 38.8696301444 e LGN
2806 tON_001 195.341922703 70.5004630124 e LGN
2807 tON_001 42.0850632934 89.0811142818 e LGN
2808 tON_001 237.029702202 70.7969152417 e LGN
2809 tON_001 218.846373559 110.931862571 e LGN
2810 tON_001 193.742463994 53.3246145939 e LGN
2811 tON_001 197.415916238 107.473501915 e LGN
2812 tON_001 34.5441598134 84.052080599 e LGN
2813 tON_001 157.00753041 108.69539317 e LGN
2814 tON_001 218.328196685 30.9618940534 e LGN
2815 tON_001 61.082885832 0.547694517 e LGN
2816 tON_001 82.5543712032 11.3640914132 e LGN
2817 tON_001 186.829836699 32.596080152 e LGN
2818 tON_001 195.7837558 62.8464423548 e LGN
2819 tON_001 150.472604283 50.55944043 e LGN
2820 tON_001 145.316602427 7.49464932836 e LGN
2821 tON_001 32.2210991514 17.4674038951 e LGN
2822 tON_001 109.076032859 50.7502195482 e LGN
2823 tON_001 179.768827613 5.52016270152 e LGN
2824 tON_001 199.794242345 7.94270627765 e LGN
2825 tON_001 181.974693078 43.6079632761 e LGN
2826 tON_001 119.834145268 29.1722653675 e LGN
2827 tON_001 166.364553348 110.641847564 e LGN
2828 tON_001 111.751411386 35.0992807715 e LGN
2829 tON_001 66.2566769377 22.2355786641 e LGN
2830 tON_001 136.013538945 107.521626446 e LGN
2831 tON_001 202.23867399 22.7818704307 e LGN
2832 tON_001 215.595448478 98.9676169228 e LGN
2833 tON_001 122.123290501 56.3244882694 e LGN
2834 tON_001 170.378443532 96.5448446575 e LGN
2835 tON_001 180.822308686 89.2971130722 e LGN
2836 tON_001 104.927930652 37.8406885903 e LGN
2837 tON_001 52.8796455917 30.4280353893 e LGN
2838 tON_001 221.140747329 104.172170444 e LGN
2839 tON_001 24.137149179 26.3577527792 e LGN
2840 tON_001 171.762861113 19.0908646658 e LGN
2841 tON_001 236.995357363 85.7221116344 e LGN
2842 tON_001 52.5760525488 85.3905399323 e LGN
2843 tON_001 82.4629954934 13.8893503798 e LGN
2844 tON_001 163.178614199 99.7545401624 e LGN
2845 tON_001 91.6366399185 17.2006673482 e LGN
2846 tON_001 115.077880244 112.018034099 e LGN
2847 tON_001 69.6975973968 59.0991596547 e LGN
2848 tON_001 212.927483756 11.8462027793 e LGN
2849 tON_001 100.869273598 29.7058568719 e LGN
2850 tON_001 121.174902824 99.9661823413 e LGN
2851 tON_001 91.1321472372 62.2941913177 e LGN
2852 tON_001 38.7410675906 89.8329009521 e LGN
2853 tON_001 205.982872468 24.8003283445 e LGN
2854 tON_001 95.345654715 20.5667443051 e LGN
2855 tON_001 233.414939036 14.3279923281 e LGN
2856 tON_001 117.728002455 63.0874890463 e LGN
2857 tON_001 229.811060355 100.114804196 e LGN
2858 tON_001 190.322913763 92.6220763538 e LGN
2859 tON_001 170.376875903 0.162823634275 e LGN
2860 tON_001 73.3071402284 81.8212643069 e LGN
2861 tON_001 166.902731123 83.2491347997 e LGN
2862 tON_001 215.099144015 36.6348830236 e LGN
2863 tON_001 116.257259262 6.21664321546 e LGN
2864 tON_001 99.7660953007 114.399243609 e LGN
2865 tON_001 214.862847448 77.5592991919 e LGN
2866 tON_001 149.480853023 66.0925750083 e LGN
2867 tON_001 219.064790994 20.134118588 e LGN
2868 tON_001 4.83369832518 116.775387486 e LGN
2869 tON_001 193.299127636 91.1079516511 e LGN
2870 tON_001 230.084328666 115.623868393 e LGN
2871 tON_001 2.91848025029 83.0236951345 e LGN
2872 tON_001 84.1996240381 109.239286723 e LGN
2873 tON_001 97.8549751532 107.299835626 e LGN
2874 tON_001 198.068463414 86.5374265891 e LGN
2875 tON_001 139.129150519 78.4285277889 e LGN
2876 tON_001 150.551016037 47.5605810285 e LGN
2877 tON_001 196.665832953 1.06450112878 e LGN
2878 tON_001 147.851218429 66.1823489627 e LGN
2879 tON_001 68.7772812047 20.1515903506 e LGN
2880 tON_001 4.93141666804 45.4156564587 e LGN
2881 tON_001 134.181162422 66.4676966976 e LGN
2882 tON_001 10.0891955968 4.23348904298 e LGN
2883 tON_001 66.656160449 69.0853726306 e LGN
2884 tON_001 173.064894383 116.035072093 e LGN
2885 tON_001 128.150972999 33.9017145653 e LGN
2886 tON_001 73.9315901263 116.484450219 e LGN
2887 tON_001 102.428044979 85.9243345787 e LGN
2888 tON_001 158.648854697 43.435422646 e LGN
2889 tON_001 27.0333939455 12.7914884818 e LGN
2890 tON_001 124.416952023 101.552151758 e LGN
2891 tON_001 142.122057957 75.322882067 e LGN
2892 tON_001 186.67436727 99.7860607475 e LGN
2893 tON_001 117.838622283 113.765859592 e LGN
2894 tON_001 219.496068395 39.0494872847 e LGN
2895 tON_001 153.556742091 30.0704000967 e LGN
2896 tON_001 97.235956723 115.445496813 e LGN
2897 tON_001 122.066177386 36.9545360628 e LGN
2898 tON_001 15.0649911226 51.5684237777 e LGN
2899 tON_001 68.3995284478 22.3279393712 e LGN
2900 tON_001 95.5994242954 93.8426758757 e LGN
2901 tON_001 19.0908522902 95.3148157276 e LGN
2902 tON_001 107.665651382 54.7312471934 e LGN
2903 tON_001 12.5922488243 78.5858510131 e LGN
2904 tON_001 89.1704331237 67.6272497232 e LGN
2905 tON_001 231.495456633 39.6259958542 e LGN
2906 tON_001 206.3923416 63.5279388748 e LGN
2907 tON_001 210.100947952 115.219638273 e LGN
2908 tON_001 19.0908678303 37.2004039966 e LGN
2909 tON_001 168.94052387 94.071046504 e LGN
2910 tON_001 96.3234610582 114.119265048 e LGN
2911 tON_001 222.828537805 107.231848731 e LGN
2912 tON_001 39.6870934397 57.9186221262 e LGN
2913 tON_001 201.82923465 53.657733186 e LGN
2914 tON_001 230.565940292 3.93379832699 e LGN
2915 tON_001 65.4838961016 110.200794864 e LGN
2916 tON_001 62.1065749585 86.2559502974 e LGN
2917 tON_001 37.0153865724 22.5965541837 e LGN
2918 tON_001 20.0915730605 113.013379083 e LGN
2919 tON_001 232.662867712 65.7815867075 e LGN
2920 tON_001 7.26391134186 103.954059928 e LGN
2921 tON_001 137.932421064 94.9448802502 e LGN
2922 tON_001 201.019380988 27.9124014566 e LGN
2923 tON_001 150.581171551 13.9499495059 e LGN
2924 tON_001 205.574599593 59.9225176768 e LGN
2925 tON_001 51.7840442025 24.2875119266 e LGN
2926 tON_001 197.844379172 74.1203230678 e LGN
2927 tON_001 73.973572666 15.4730447276 e LGN
2928 tON_001 95.3459117242 105.659848917 e LGN
2929 tON_001 113.814151175 40.3095263268 e LGN
2930 tON_001 10.7213222652 105.723769657 e LGN
2931 tON_001 103.10554306 117.386532543 e LGN
2932 tON_001 40.2633986693 96.0735086349 e LGN
2933 tON_001 25.3473253348 17.7505280658 e LGN
2934 tON_001 205.233606052 78.2829774319 e LGN
2935 tON_001 61.0350796332 88.5022163373 e LGN
2936 tON_001 1.87324825621 13.0664206741 e LGN
2937 tON_001 150.83046877 13.287079889 e LGN
2938 tON_001 218.171394628 53.9437289652 e LGN
2939 tON_001 143.252900138 25.1900034242 e LGN
2940 tON_001 224.122665983 25.2662667765 e LGN
2941 tON_001 146.787274013 115.789686806 e LGN
2942 tON_001 54.1035488646 44.6829128721 e LGN
2943 tON_001 125.262681055 71.8258669663 e LGN
2944 tON_001 238.713416373 108.487664329 e LGN
2945 tON_001 77.2083452525 88.8136039828 e LGN
2946 tON_001 87.5742883056 90.5514744183 e LGN
2947 tON_001 197.187478587 66.5806529543 e LGN
2948 tON_001 78.1108885887 109.25285978 e LGN
2949 tON_001 202.674267076 107.109938771 e LGN
2950 tON_001 16.9085999469 22.2687036053 e LGN
2951 tON_001 122.253104542 46.7595937726 e LGN
2952 tON_001 177.219161984 6.14892205042 e LGN
2953 tON_001 223.876165821 92.6753149477 e LGN
2954 tON_001 44.1803412234 36.4546778914 e LGN
2955 tON_001 5.96493260961 56.9251334095 e LGN
2956 tON_001 54.8292268303 77.5838896678 e LGN
2957 tON_001 84.0760973599 20.5052162551 e LGN
2958 tON_001 193.101296916 17.7528755633 e LGN
2959 tON_001 209.767147663 103.591803613 e LGN
2960 tON_001 9.98439394551 105.220038917 e LGN
2961 tON_001 73.9674312124 91.8033896071 e LGN
2962 tON_001 204.478903 51.9439151091 e LGN
2963 tON_001 21.422828568 17.7382471336 e LGN
2964 tON_001 24.9651185875 0.802690796298 e LGN
2965 tON_001 107.68817056 40.3255037619 e LGN
2966 tON_001 112.831586512 12.4207886169 e LGN
2967 tON_001 68.7092928938 110.706093271 e LGN
2968 tON_001 159.43210823 95.8111209283 e LGN
2969 tON_001 28.7736938738 107.630390922 e LGN
2970 tON_001 234.231156235 117.117852631 e LGN
2971 tON_001 40.3035145579 113.578384878 e LGN
2972 tON_001 199.055086657 79.8761839431 e LGN
2973 tON_001 7.11454997198 105.727746711 e LGN
2974 tON_001 75.494614177 19.649737046 e LGN
2975 tON_001 45.9368336652 100.123270136 e LGN
2976 tON_001 177.18059971 112.214425157 e LGN
2977 tON_001 174.469207336 111.502189445 e LGN
2978 tON_001 37.8687507449 94.1324149241 e LGN
2979 tON_001 214.653833153 113.535176097 e LGN
2980 tON_001 141.315168191 113.80345909 e LGN
2981 tON_001 122.46228766 6.03698469593 e LGN
2982 tON_001 152.540512478 75.951751067 e LGN
2983 tON_001 197.556208018 94.2725788532 e LGN
2984 tON_001 101.648296741 40.4412575058 e LGN
2985 tON_001 87.2424657144 4.57091280698 e LGN
2986 tON_001 177.603090175 77.6625748521 e LGN
2987 tON_001 58.7806485239 114.160836503 e LGN
2988 tON_001 96.6835689314 80.4521127137 e LGN
2989 tON_001 28.4502259649 83.5051492864 e LGN
2990 tON_001 105.112557054 9.16942304634 e LGN
2991 tON_001 133.563667537 4.56885933032 e LGN
2992 tON_001 163.945345015 111.249837148 e LGN
2993 tON_001 158.040087664 12.5103146527 e LGN
2994 tON_001 180.632282022 101.215514871 e LGN
2995 tON_001 225.687213428 32.1542524966 e LGN
2996 tON_001 2.33539952782 100.505487507 e LGN
2997 tON_001 84.0485552821 76.3163141505 e LGN
2998 tON_001 79.0561006819 1.24369073253 e LGN
2999 tON_001 64.2126255104 80.5408845156 e LGN
3000 tOFF_001 8.94468991748 60.9392314226 e LGN
3001 tOFF_001 7.37158513976 56.0154670506 e LGN
3002 tOFF_001 95.9946502477 63.3230943821 e LGN
3003 tOFF_001 161.052045662 114.193877652 e LGN
3004 tOFF_001 14.3710994954 87.3810511626 e LGN
3005 tOFF_001 212.299524597 71.9932301357 e LGN
3006 tOFF_001 60.7066798237 116.437348792 e LGN
3007 tOFF_001 118.780486378 33.3225991703 e LGN
3008 tOFF_001 144.330941691 46.6127490486 e LGN
3009 tOFF_001 184.472040333 72.7943712425 e LGN
3010 tOFF_001 70.6743241583 110.425598809 e LGN
3011 tOFF_001 127.37081302 59.338272767 e LGN
3012 tOFF_001 236.633742379 105.198491462 e LGN
3013 tOFF_001 220.329566309 49.9481165446 e LGN
3014 tOFF_001 77.1649357267 46.436952638 e LGN
3015 tOFF_001 57.805702129 63.4362170899 e LGN
3016 tOFF_001 225.415875165 23.6210234271 e LGN
3017 tOFF_001 149.025907268 41.9358000362 e LGN
3018 tOFF_001 199.041321021 49.9349684783 e LGN
3019 tOFF_001 59.0209271216 65.4367575842 e LGN
3020 tOFF_001 15.9318963057 30.2715707564 e LGN
3021 tOFF_001 7.14619827971 21.6902406187 e LGN
3022 tOFF_001 189.749366513 81.8139328216 e LGN
3023 tOFF_001 181.733236862 117.080107165 e LGN
3024 tOFF_001 156.951157478 16.7166373133 e LGN
3025 tOFF_001 159.109365015 18.2712153844 e LGN
3026 tOFF_001 60.495503952 72.8204040679 e LGN
3027 tOFF_001 171.016939741 83.9815890215 e LGN
3028 tOFF_001 139.77861692 54.0515095182 e LGN
3029 tOFF_001 107.086441512 12.8487338677 e LGN
3030 tOFF_001 209.973698266 74.7823271164 e LGN
3031 tOFF_001 108.467109962 79.4828669831 e LGN
3032 tOFF_001 114.862439944 28.2140267209 e LGN
3033 tOFF_001 234.995433437 52.0237820365 e LGN
3034 tOFF_001 34.9028875169 70.0423763127 e LGN
3035 tOFF_001 154.045725988 111.864391068 e LGN
3036 tOFF_001 49.9778581442 41.0589851558 e LGN
3037 tOFF_001 159.737798956 3.66669381369 e LGN
3038 tOFF_001 234.980189261 31.1598576423 e LGN
3039 tOFF_001 3.67825744759 37.4345818955 e LGN
3040 tOFF_001 230.10416468 82.5867004824 e LGN
3041 tOFF_001 238.287846203 21.1172185306 e LGN
3042 tOFF_001 40.3788400822 117.348085635 e LGN
3043 tOFF_001 200.231885141 108.886852306 e LGN
3044 tOFF_001 102.771144665 76.9781847176 e LGN
3045 tOFF_001 76.5370371346 89.8393500944 e LGN
3046 tOFF_001 108.279083024 5.77957425631 e LGN
3047 tOFF_001 69.7555254218 86.0788056137 e LGN
3048 tOFF_001 112.789370043 10.837704981 e LGN
3049 tOFF_001 50.8460517517 19.990148826 e LGN
3050 tOFF_001 111.449212246 50.0945404353 e LGN
3051 tOFF_001 122.297201915 16.9435897423 e LGN
3052 tOFF_001 213.533064403 95.2389537651 e LGN
3053 tOFF_001 110.906073801 107.232908702 e LGN
3054 tOFF_001 185.451719043 69.7081909021 e LGN
3055 tOFF_001 79.7531093744 28.6374023071 e LGN
3056 tOFF_001 53.7009392785 48.5105109611 e LGN
3057 tOFF_001 57.506331603 55.3535812168 e LGN
3058 tOFF_001 50.4734067971 100.823749493 e LGN
3059 tOFF_001 138.750280796 44.142776577 e LGN
3060 tOFF_001 88.8096453223 74.0153409831 e LGN
3061 tOFF_001 78.2831007113 45.8248434254 e LGN
3062 tOFF_001 182.682253731 45.5257501089 e LGN
3063 tOFF_001 228.015271103 34.5222856135 e LGN
3064 tOFF_001 79.2107870823 43.3761004526 e LGN
3065 tOFF_001 154.247474467 30.0791982464 e LGN
3066 tOFF_001 72.7047918993 62.0282077686 e LGN
3067 tOFF_001 14.5992783857 103.379050327 e LGN
3068 tOFF_001 50.8135142367 17.3218052481 e LGN
3069 tOFF_001 30.7530013814 82.8327223127 e LGN
3070 tOFF_001 182.026839211 92.9232009629 e LGN
3071 tOFF_001 177.937694484 103.660637491 e LGN
3072 tOFF_001 110.771445302 80.8736034961 e LGN
3073 tOFF_001 75.7237026842 3.31417711944 e LGN
3074 tOFF_001 70.2703958205 18.6546212734 e LGN
3075 tOFF_001 205.378837395 110.552364372 e LGN
3076 tOFF_001 165.289362802 113.29248462 e LGN
3077 tOFF_001 203.350483347 64.7051324391 e LGN
3078 tOFF_001 173.460599466 80.5487495859 e LGN
3079 tOFF_001 162.335871334 74.09999361 e LGN
3080 tOFF_001 80.8130597686 102.530604425 e LGN
3081 tOFF_001 60.8203205399 27.6473673596 e LGN
3082 tOFF_001 38.95879476 46.5615007895 e LGN
3083 tOFF_001 193.068678045 8.67357308867 e LGN
3084 tOFF_001 236.37805915 113.803339435 e LGN
3085 tOFF_001 78.8703686996 35.0152572941 e LGN
3086 tOFF_001 172.559647866 34.2420536762 e LGN
3087 tOFF_001 87.5595209058 116.318529082 e LGN
3088 tOFF_001 168.641793763 45.8523658589 e LGN
3089 tOFF_001 185.653391294 112.275852547 e LGN
3090 tOFF_001 159.698732563 67.9199580281 e LGN
3091 tOFF_001 27.4360608274 2.15178745229 e LGN
3092 tOFF_001 234.464187822 39.4812235226 e LGN
3093 tOFF_001 77.6575052649 114.722195958 e LGN
3094 tOFF_001 163.406784361 8.79815635062 e LGN
3095 tOFF_001 9.42622795281 108.581475709 e LGN
3096 tOFF_001 174.837201106 78.0453007746 e LGN
3097 tOFF_001 170.34737592 45.8798713662 e LGN
3098 tOFF_001 61.7497651125 115.791057479 e LGN
3099 tOFF_001 203.781349548 0.0676198844755 e LGN
3100 tOFF_001 112.890734354 47.6375436198 e LGN
3101 tOFF_001 4.25868335785 45.705512987 e LGN
3102 tOFF_001 200.94398484 41.2084260633 e LGN
3103 tOFF_001 55.593017204 16.4667166588 e LGN
3104 tOFF_001 127.017763125 103.918544743 e LGN
3105 tOFF_001 25.6564491489 10.9925209168 e LGN
3106 tOFF_001 80.2366450403 20.0015765958 e LGN
3107 tOFF_001 5.79088051279 99.3409594252 e LGN
3108 tOFF_001 83.1708224312 106.681293925 e LGN
3109 tOFF_001 47.558021323 72.2475477682 e LGN
3110 tOFF_001 75.5179031398 93.6430136472 e LGN
3111 tOFF_001 167.877056407 75.7001355584 e LGN
3112 tOFF_001 33.9432570531 62.1518410431 e LGN
3113 tOFF_001 155.07415959 103.784761314 e LGN
3114 tOFF_001 9.3526182421 55.6276858327 e LGN
3115 tOFF_001 197.95840447 46.7115880012 e LGN
3116 tOFF_001 13.6111189441 9.30667994863 e LGN
3117 tOFF_001 41.1339776399 93.7649474522 e LGN
3118 tOFF_001 220.222994328 73.6265242424 e LGN
3119 tOFF_001 5.41101258067 70.5878164301 e LGN
3120 tOFF_001 193.781270434 28.1891333394 e LGN
3121 tOFF_001 6.49955267681 80.2786449927 e LGN
3122 tOFF_001 182.536064348 12.2485376819 e LGN
3123 tOFF_001 13.9230396365 108.14488679 e LGN
3124 tOFF_001 166.702319068 107.809524905 e LGN
3125 tOFF_001 33.6463196038 69.6059840564 e LGN
3126 tOFF_001 230.446301268 40.0117536246 e LGN
3127 tOFF_001 54.2317251057 79.2806884439 e LGN
3128 tOFF_001 5.59488881975 86.1040852669 e LGN
3129 tOFF_001 195.156238157 56.3083160598 e LGN
3130 tOFF_001 175.455642699 44.0448055641 e LGN
3131 tOFF_001 61.668668989 38.7854192131 e LGN
3132 tOFF_001 62.9174832744 57.7100177745 e LGN
3133 tOFF_001 200.175084204 45.5347507436 e LGN
3134 tOFF_001 122.223505188 19.9621242529 e LGN
3135 tOFF_001 153.738997581 37.2028316281 e LGN
3136 tOFF_001 137.226561314 9.12650904374 e LGN
3137 tOFF_001 170.26115618 81.4618869916 e LGN
3138 tOFF_001 30.1746968107 9.10746352668 e LGN
3139 tOFF_001 128.026458269 44.9242356852 e LGN
3140 tOFF_001 177.531249814 19.74785543 e LGN
3141 tOFF_001 213.329230946 12.6493962952 e LGN
3142 tOFF_001 137.26569622 4.71357859586 e LGN
3143 tOFF_001 184.07624152 5.100837453 e LGN
3144 tOFF_001 211.811811643 47.1327031586 e LGN
3145 tOFF_001 9.30877992509 82.9172483971 e LGN
3146 tOFF_001 205.637863264 81.2277829149 e LGN
3147 tOFF_001 11.5798070857 91.2747689285 e LGN
3148 tOFF_001 114.198227319 8.63877300709 e LGN
3149 tOFF_001 124.101575155 54.6423455778 e LGN
3150 tOFF_001 71.2943173695 5.72175651751 e LGN
3151 tOFF_001 31.877989139 69.1056632672 e LGN
3152 tOFF_001 40.0417310695 8.8683666765 e LGN
3153 tOFF_001 24.6307996382 37.5379620441 e LGN
3154 tOFF_001 55.1841695698 47.0973666685 e LGN
3155 tOFF_001 228.520039739 93.7017698692 e LGN
3156 tOFF_001 164.40290981 103.918205182 e LGN
3157 tOFF_001 111.001016951 103.02566508 e LGN
3158 tOFF_001 85.2535682592 35.6355085675 e LGN
3159 tOFF_001 68.4973690985 62.0885446073 e LGN
3160 tOFF_001 120.490638058 105.766289826 e LGN
3161 tOFF_001 66.7251153798 21.2710221758 e LGN
3162 tOFF_001 82.3262729545 106.022482871 e LGN
3163 tOFF_001 209.470365736 0.772540854279 e LGN
3164 tOFF_001 167.289374367 17.6501070229 e LGN
3165 tOFF_001 3.29197607854 75.5449260382 e LGN
3166 tOFF_001 156.234109115 45.8429732039 e LGN
3167 tOFF_001 239.28244383 69.6667770054 e LGN
3168 tOFF_001 99.4916099094 35.1807158857 e LGN
3169 tOFF_001 106.03192838 27.5732233429 e LGN
3170 tOFF_001 222.157676274 105.2925448 e LGN
3171 tOFF_001 49.4904328199 59.327881949 e LGN
3172 tOFF_001 74.5868269012 56.843114494 e LGN
3173 tOFF_001 26.5342388798 8.37978626943 e LGN
3174 tOFF_001 50.6986807665 69.3026258789 e LGN
3175 tOFF_001 152.342754824 83.8296211771 e LGN
3176 tOFF_001 182.334480699 112.499979731 e LGN
3177 tOFF_001 98.6414110046 30.4538836432 e LGN
3178 tOFF_001 113.742687846 80.4270494237 e LGN
3179 tOFF_001 180.567534984 47.8529665137 e LGN
3180 tOFF_001 1.66631228816 41.7694043531 e LGN
3181 tOFF_001 155.384971463 99.3367456385 e LGN
3182 tOFF_001 171.534489746 16.0609027881 e LGN
3183 tOFF_001 103.823216616 68.4708634444 e LGN
3184 tOFF_001 229.567269569 19.8592045877 e LGN
3185 tOFF_001 235.398304926 29.3915381429 e LGN
