population node_id timestamps firing_rates
l4e 0 2094.0 2.6819261700298296
l4e 0 2095.0 2.683251853884444
l4e 0 2096.0 2.673407499307803
l4e 0 2097.0 2.6716456911112276
l4e 0 2098.0 2.6731613725847496
l4e 0 2099.0 2.671967661142646
l4e 0 2100.0 2.662365713423127
l4e 0 2101.0 2.655446545350433
l4e 0 2102.0 2.654881367890417
l4e 0 2103.0 2.650525258777595
l4e 0 2104.0 2.6648491027444297
l4e 0 2105.0 2.658368079237313
l4e 0 2106.0 2.6524248703618354
l4e 0 2107.0 2.653050428951294
l4e 0 2108.0 2.651924073169457
l4e 0 2109.0 2.65080179857807
l4e 0 2110.0 2.6478235123594396
l4e 0 2111.0 2.651282176233023
l4e 0 2112.0 2.6574670876555273
l4e 0 2113.0 2.649964441773985
l4e 0 2114.0 2.6597184394532585
l4e 0 2115.0 2.667325416195577
l4e 0 2116.0 2.6741072598402447
l4e 0 2117.0 2.674537412023735
l4e 0 2118.0 2.671793425550398
l4e 0 2119.0 2.6800842818063577
l4e 0 2120.0 2.673870420527372
l4e 0 2121.0 2.6803911564099225
l4e 0 2122.0 2.667187129332075
l4e 0 2123.0 2.6699713398418656
l4e 0 2124.0 2.671854973401331
l4e 0 2125.0 2.6877546722457293
l4e 0 2126.0 2.692834231487741
l4e 0 2127.0 2.6981573751659575
l4e 0 2128.0 2.7022174687369396
l4e 0 2129.0 2.7057877364466485
l4e 0 2130.0 2.710575320819789
l4e 0 2131.0 2.713829915343046
l4e 0 2132.0 2.7164934733589687
l4e 0 2133.0 2.712407142841738
l4e 0 2134.0 2.7158510477233158
l4e 0 2135.0 2.7119964630838087
l4e 0 2136.0 2.7136586980520963
l4e 0 2137.0 2.7143256628260217
l4e 0 2138.0 2.7082857869273447
l4e 0 2139.0 2.712348655642387
l4e 0 2140.0 2.7158556976794843
l4e 0 2141.0 2.7201273742812666
l4e 0 2142.0 2.7229571325896997
l4e 0 2143.0 2.72169247878589
l4e 0 2144.0 2.731488986096527
l4e 0 2145.0 2.725033220657844
l4e 0 2146.0 2.7302789324398136
l4e 0 2147.0 2.7386576119928803
l4e 0 2148.0 2.7457835112790843
l4e 0 2149.0 2.7492760021828193
l4e 0 2150.0 2.756887150977859
l4e 0 2151.0 2.754475114470212
l4e 0 2152.0 2.7599370022513057
l4e 0 2153.0 2.7667459532129346
l4e 0 2154.0 2.759389276502005
l4e 0 2155.0 2.7589212691223253
l4e 0 2156.0 2.764205195979213
l4e 0 2157.0 2.763965380143244
l4e 0 2158.0 2.7774688354891532
l4e 0 2159.0 2.777678661670104
l4e 0 2160.0 2.7812002149171575
l4e 0 2161.0 2.7830661696251036
l4e 0 2162.0 2.7752330106320313
l4e 0 2163.0 2.7737098950841257
l4e 0 2164.0 2.7736830230273943
l4e 0 2165.0 2.7759327743763498
l4e 0 2166.0 2.768210301866403
l4e 0 2167.0 2.7686064842424862
l4e 0 2168.0 2.76707898528036
l4e 0 2169.0 2.766653727154388
l4e 0 2170.0 2.7679252284595344
l4e 0 2171.0 2.7617146295259483
l4e 0 2172.0 2.7644907885338363
l4e 0 2173.0 2.7597904918030842
l4e 0 2174.0 2.7619051529279672
l4e 0 2175.0 2.755011336671297
l4e 0 2176.0 2.7508724520020196
l4e 0 2177.0 2.7476544806400263
l4e 0 2178.0 2.749047918130453
l4e 0 2179.0 2.7494329609694703
l4e 0 2180.0 2.753691381436942
l4e 0 2181.0 2.7545013861072194
l4e 0 2182.0 2.755729001873038
l4e 0 2183.0 2.761892382361925
l4e 0 2184.0 2.761415422371182
l4e 0 2185.0 2.7632970747611445
l4e 0 2186.0 2.7721189550839718
l4e 0 2187.0 2.772360605052345
l4e 0 2188.0 2.7733030791949425
l4e 0 2189.0 2.7695127407968037
l4e 0 2190.0 2.782056827546201
l4e 0 2191.0 2.7797483877940774
l4e 0 2192.0 2.779156386609639
l4e 0 2193.0 2.7900641946982723
l4e 0 2194.0 2.788085044261274
l4e 0 2195.0 2.7971365921599656
l4e 0 2196.0 2.798089327077039
l4e 0 2197.0 2.7924617847674575
l4e 0 2198.0 2.790509266918854
l4e 0 2199.0 2.793438920746019
l4e 0 2200.0 2.78619890209733
l4e 0 2201.0 2.796989555438781
l4e 0 2202.0 2.795650738052325
l4e 0 2203.0 2.800742728624475
l4e 0 2204.0 2.7988664417970677
l4e 0 2205.0 2.8130452465781515
l4e 0 2206.0 2.8177920768387383
l4e 0 2207.0 2.8234743424113473
l4e 0 2208.0 2.813684156755954
l4e 0 2209.0 2.811681728069332
l4e 0 2210.0 2.812664057278864
l4e 0 2211.0 2.8150954505786965
l4e 0 2212.0 2.827285845267923
l4e 0 2213.0 2.8323702951814442
l4e 0 2214.0 2.8345701192359174
l4e 0 2215.0 2.8314815256248402
l4e 0 2216.0 2.836358726279797
l4e 0 2217.0 2.835881403537567
l4e 0 2218.0 2.8399900734706898
l4e 0 2219.0 2.830297131291021
l4e 0 2220.0 2.8241512453124797
l4e 0 2221.0 2.824462539679883
l4e 0 2222.0 2.821384861048675
l4e 0 2223.0 2.8254542795502835
l4e 0 2224.0 2.8318941126277495
l4e 0 2225.0 2.8242141795227123
l4e 0 2226.0 2.825967813294209
l4e 0 2227.0 2.83088023288834
l4e 0 2228.0 2.824091552339892
l4e 0 2229.0 2.820987619047682
l4e 0 2230.0 2.8090648514407826
l4e 0 2231.0 2.8093039948896767
l4e 0 2232.0 2.8078775450835742
l4e 0 2233.0 2.8063866817515066
l4e 0 2234.0 2.814795118899147
l4e 0 2235.0 2.814442580706638
l4e 0 2236.0 2.809724851672544
l4e 0 2237.0 2.8093540996905015
l4e 0 2238.0 2.8081130223070803
l4e 0 2239.0 2.8150733694999026
l4e 0 2240.0 2.814528899128788
l4e 0 2241.0 2.8161762636128334
l4e 0 2242.0 2.8117699934655818
l4e 0 2243.0 2.801688511945871
l4e 0 2244.0 2.8049303392921225
l4e 0 2245.0 2.803825064894817
l4e 0 2246.0 2.8024044003695527
l4e 0 2247.0 2.801998276732688
l4e 0 2248.0 2.803036255454908
l4e 0 2249.0 2.8100653887087135
l4e 0 2250.0 2.809288090105602
l4e 0 2251.0 2.8066659982334436
l4e 0 2252.0 2.8020729660277017
l4e 0 2253.0 2.7997094766101975
l4e 0 2254.0 2.811814841861706
l4e 0 2255.0 2.798687661674822
l4e 0 2256.0 2.8001154851751564
l4e 0 2257.0 2.7964254594313545
l4e 0 2258.0 2.795213943047264
l4e 0 2259.0 2.794642006671107
l4e 0 2260.0 2.7946267967929637
l4e 0 2261.0 2.7897128319227926
l4e 0 2262.0 2.7810416992019804
l4e 0 2263.0 2.785380465539766
l4e 0 2264.0 2.7824728442878284
l4e 0 2265.0 2.7915078010010106
l4e 0 2266.0 2.786036839571879
l4e 0 2267.0 2.7870011779062565
l4e 0 2268.0 2.785996559950426
l4e 0 2269.0 2.802067800462918
l4e 0 2270.0 2.8026396633311372
l4e 0 2271.0 2.8107176711472217
l4e 0 2272.0 2.816518116817644
l4e 0 2273.0 2.819340151257944
l4e 0 2274.0 2.8112734473937877
l4e 0 2275.0 2.812021439178472
l4e 0 2276.0 2.816113887339032
l4e 0 2277.0 2.811996859528392
l4e 0 2278.0 2.81577409962718
l4e 0 2279.0 2.8132750235229946
l4e 0 2280.0 2.817557342754128
l4e 0 2281.0 2.8133289447029988
l4e 0 2282.0 2.8181841387235216
l4e 0 2283.0 2.823683243334967
l4e 0 2284.0 2.8165421779359057
l4e 0 2285.0 2.8232518898908965
l4e 0 2286.0 2.82522805892231
l4e 0 2287.0 2.8303773197451534
l4e 0 2288.0 2.8398411589100196
l4e 0 2289.0 2.8496060806210934
l4e 0 2290.0 2.8597533682238914
l4e 0 2291.0 2.8795721853717082
l4e 0 2292.0 2.91586722632317
l4e 0 2293.0 2.9537456872124332
l4e 0 2294.0 2.989880345629864
l4e 0 2295.0 3.030876207607804
l4e 0 2296.0 3.080067880986706
l4e 0 2297.0 3.1228066702004313
l4e 0 2298.0 3.1734085786683597
l4e 0 2299.0 3.2368533500887917
l4e 0 2300.0 3.2986024066438735
l4e 0 2301.0 3.3552680110423534
l4e 0 2302.0 3.4347858051207187
l4e 0 2303.0 3.5020577504710624
l4e 0 2304.0 3.5708293853575124
l4e 0 2305.0 3.654770529044681
l4e 0 2306.0 3.7373703955124427
l4e 0 2307.0 3.8068946072129846
l4e 0 2308.0 3.895748736698071
l4e 0 2309.0 3.9855486543602465
l4e 0 2310.0 4.0653040182547
l4e 0 2311.0 4.134839488365855
l4e 0 2312.0 4.221932999188977
l4e 0 2313.0 4.304308618419256
l4e 0 2314.0 4.38221628798086
l4e 0 2315.0 4.456819966929804
l4e 0 2316.0 4.540147284538808
l4e 0 2317.0 4.608538717413488
l4e 0 2318.0 4.679376837621958
l4e 0 2319.0 4.744366872148431
l4e 0 2320.0 4.830188437896901
l4e 0 2321.0 4.892646413167122
l4e 0 2322.0 4.967968415707549
l4e 0 2323.0 5.025643809159337
l4e 0 2324.0 5.103507339648452
l4e 0 2325.0 5.173626738922575
l4e 0 2326.0 5.229888649913078
l4e 0 2327.0 5.304295031207524
l4e 0 2328.0 5.367545804002395
l4e 0 2329.0 5.43720965434627
l4e 0 2330.0 5.5047750002287
l4e 0 2331.0 5.584703182784637
l4e 0 2332.0 5.637614949028785
l4e 0 2333.0 5.714670121854578
l4e 0 2334.0 5.795416836814523
l4e 0 2335.0 5.845112413523728
l4e 0 2336.0 5.911389482174519
l4e 0 2337.0 5.969447849298023
l4e 0 2338.0 6.033031074229661
l4e 0 2339.0 6.080344362200368
l4e 0 2340.0 6.125110073785567
l4e 0 2341.0 6.174899563360547
l4e 0 2342.0 6.214781255468244
l4e 0 2343.0 6.239739305929776
l4e 0 2344.0 6.257703948291296
l4e 0 2345.0 6.282401719609401
l4e 0 2346.0 6.294158148926009
l4e 0 2347.0 6.301298045589768
l4e 0 2348.0 6.305575049087327
l4e 0 2349.0 6.280528643548986
l4e 0 2350.0 6.270882540885346
l4e 0 2351.0 6.261993242904669
l4e 0 2352.0 6.242461568609904
l4e 0 2353.0 6.229439514744775
l4e 0 2354.0 6.208611625082238
l4e 0 2355.0 6.180286626035884
l4e 0 2356.0 6.148570080368376
l4e 0 2357.0 6.12496216875083
l4e 0 2358.0 6.087889355233915
l4e 0 2359.0 6.054704183812632
l4e 0 2360.0 6.021372467991708
l4e 0 2361.0 5.990308764818944
l4e 0 2362.0 5.959720516046316
l4e 0 2363.0 5.923286341463257
l4e 0 2364.0 5.900372541146905
l4e 0 2365.0 5.872691813737647
l4e 0 2366.0 5.841718304805705
l4e 0 2367.0 5.816694334705755
l4e 0 2368.0 5.79022982115055
l4e 0 2369.0 5.767809637918113
l4e 0 2370.0 5.721154738752763
l4e 0 2371.0 5.693422530594934
l4e 0 2372.0 5.661924253831954
l4e 0 2373.0 5.653402425556046
l4e 0 2374.0 5.621916881594177
l4e 0 2375.0 5.596574834928961
l4e 0 2376.0 5.571994659237298
l4e 0 2377.0 5.544492102443391
l4e 0 2378.0 5.521726443090626
l4e 0 2379.0 5.4882551314678665
l4e 0 2380.0 5.450802661323252
l4e 0 2381.0 5.411120391351232
l4e 0 2382.0 5.388189191684308
l4e 0 2383.0 5.339759288746936
l4e 0 2384.0 5.300087896312656
l4e 0 2385.0 5.282127332625601
l4e 0 2386.0 5.249358530240211
l4e 0 2387.0 5.215058843012517
l4e 0 2388.0 5.176417161406975
l4e 0 2389.0 5.141366877540129
l4e 0 2390.0 5.111030042384127
l4e 0 2391.0 5.080967620277132
l4e 0 2392.0 5.04172899241477
l4e 0 2393.0 5.01715555230896
l4e 0 2394.0 4.9844364511971735
l4e 0 2395.0 4.939832752015012
l4e 0 2396.0 4.901605446560758
l4e 0 2397.0 4.878713962049372
l4e 0 2398.0 4.855624159844031
l4e 0 2399.0 4.83538901181686
l4e 0 2400.0 4.810763382593206
l4e 0 2401.0 4.788603711882863
l4e 0 2402.0 4.761511771716771
l4e 0 2403.0 4.74490088383218
l4e 0 2404.0 4.714315167739306
l4e 0 2405.0 4.679113651280663
l4e 0 2406.0 4.657947908945823
l4e 0 2407.0 4.637984281073923
l4e 0 2408.0 4.612191079505355
l4e 0 2409.0 4.58778549476272
l4e 0 2410.0 4.572204449448269
l4e 0 2411.0 4.5594309853798975
l4e 0 2412.0 4.530801847991368
l4e 0 2413.0 4.506391305193983
l4e 0 2414.0 4.4774322348712206
l4e 0 2415.0 4.447186565648235
l4e 0 2416.0 4.435703318685787
l4e 0 2417.0 4.419372245414282
l4e 0 2418.0 4.3998643606661005
l4e 0 2419.0 4.380009967221282
l4e 0 2420.0 4.363622001105689
l4e 0 2421.0 4.34666431259741
l4e 0 2422.0 4.327691188210335
l4e 0 2423.0 4.311908490801245
l4e 0 2424.0 4.294175850929457
l4e 0 2425.0 4.278732435979574
l4e 0 2426.0 4.265769044783519
l4e 0 2427.0 4.258332761241663
l4e 0 2428.0 4.24959120322306
l4e 0 2429.0 4.247429486786761
l4e 0 2430.0 4.251821905817331
l4e 0 2431.0 4.243520326437766
l4e 0 2432.0 4.241285467431138
l4e 0 2433.0 4.24491302383053
l4e 0 2434.0 4.243357336712962
l4e 0 2435.0 4.237640195948454
l4e 0 2436.0 4.236198488504092
l4e 0 2437.0 4.238281855339979
l4e 0 2438.0 4.242552812441616
l4e 0 2439.0 4.251029004273631
l4e 0 2440.0 4.255710614383829
l4e 0 2441.0 4.259238324452069
l4e 0 2442.0 4.26900391533826
l4e 0 2443.0 4.2726922203887305
l4e 0 2444.0 4.286040684500222
l4e 0 2445.0 4.2994952556706005
l4e 0 2446.0 4.32314343685998
l4e 0 2447.0 4.338017027078486
l4e 0 2448.0 4.347949684088223
l4e 0 2449.0 4.359367244956697
l4e 0 2450.0 4.378822502442817
l4e 0 2451.0 4.394847549636976
l4e 0 2452.0 4.411700020034176
l4e 0 2453.0 4.415774185315936
l4e 0 2454.0 4.43029253679945
l4e 0 2455.0 4.456972098390724
l4e 0 2456.0 4.471697355641536
l4e 0 2457.0 4.497805905684441
l4e 0 2458.0 4.520477084914685
l4e 0 2459.0 4.5382095789482495
l4e 0 2460.0 4.564208983674853
l4e 0 2461.0 4.582920579698627
l4e 0 2462.0 4.608112292105216
l4e 0 2463.0 4.632649628083917
l4e 0 2464.0 4.651169787756837
l4e 0 2465.0 4.678196104796849
l4e 0 2466.0 4.695922023001383
l4e 0 2467.0 4.717813838293402
l4e 0 2468.0 4.744641297803817
l4e 0 2469.0 4.759725917759534
l4e 0 2470.0 4.790524626626002
l4e 0 2471.0 4.816642648647743
l4e 0 2472.0 4.837523407890395
l4e 0 2473.0 4.848492392429145
l4e 0 2474.0 4.874190562094184
l4e 0 2475.0 4.9062879086236
l4e 0 2476.0 4.93913381166326
l4e 0 2477.0 4.960862445093281
l4e 0 2478.0 4.975607299085103
l4e 0 2479.0 5.00366797611813
l4e 0 2480.0 5.013744011452612
l4e 0 2481.0 5.0405892796402645
l4e 0 2482.0 5.067526257285276
l4e 0 2483.0 5.084997595111633
l4e 0 2484.0 5.104477839263503
l4e 0 2485.0 5.131326042676003
l4e 0 2486.0 5.148426451408438
l4e 0 2487.0 5.171755225662966
l4e 0 2488.0 5.192451069311495
l4e 0 2489.0 5.204228486610141
l4e 0 2490.0 5.216340123556847
l4e 0 2491.0 5.233066829483995
l4e 0 2492.0 5.236272542301493
l4e 0 2493.0 5.264683152412369
l4e 0 2494.0 5.283118977677965
l4e 0 2495.0 5.301371516404754
l4e 0 2496.0 5.313391154184898
l4e 0 2497.0 5.332711623160236
l4e 0 2498.0 5.343416048628603
l4e 0 2499.0 5.358909601990216
l4e 0 2500.0 5.369420647208543
l4e 0 2501.0 5.383456082392102
l4e 0 2502.0 5.3891766331455715
l4e 0 2503.0 5.400488654681123
l4e 0 2504.0 5.416486606582892
l4e 0 2505.0 5.431963821720429
l4e 0 2506.0 5.449040036961389
l4e 0 2507.0 5.449576297871091
l4e 0 2508.0 5.462471356301342
l4e 0 2509.0 5.480141496451239
l4e 0 2510.0 5.494233742142032
l4e 0 2511.0 5.509861484354169
l4e 0 2512.0 5.524656710272995
l4e 0 2513.0 5.530980961766766
l4e 0 2514.0 5.544953984592704
l4e 0 2515.0 5.566707598508736
l4e 0 2516.0 5.580067140685337
l4e 0 2517.0 5.592184266703451
l4e 0 2518.0 5.608819345071763
l4e 0 2519.0 5.6234948382770815
l4e 0 2520.0 5.6420052362320625
l4e 0 2521.0 5.651542117518812
l4e 0 2522.0 5.665312372496989
l4e 0 2523.0 5.678855918050781
l4e 0 2524.0 5.692607716489573
l4e 0 2525.0 5.70531013462756
l4e 0 2526.0 5.71673897657629
l4e 0 2527.0 5.723971818420838
l4e 0 2528.0 5.73952920583971
l4e 0 2529.0 5.741143195901425
l4e 0 2530.0 5.768191024832187
l4e 0 2531.0 5.775583234241201
l4e 0 2532.0 5.775645998389571
l4e 0 2533.0 5.793233530911727
l4e 0 2534.0 5.793838270288099
l4e 0 2535.0 5.801004496914194
l4e 0 2536.0 5.813822693125436
l4e 0 2537.0 5.809831306771311
l4e 0 2538.0 5.816030373501552
l4e 0 2539.0 5.8209780811245615
l4e 0 2540.0 5.829125108168329
l4e 0 2541.0 5.824820704325454
l4e 0 2542.0 5.830354090873972
l4e 0 2543.0 5.807577785218967
l4e 0 2544.0 5.789244860741555
l4e 0 2545.0 5.788431098015302
l4e 0 2546.0 5.771674352825692
l4e 0 2547.0 5.7665839405248995
l4e 0 2548.0 5.757416997964474
l4e 0 2549.0 5.743219239159923
l4e 0 2550.0 5.730112564838453
l4e 0 2551.0 5.718328451265495
l4e 0 2552.0 5.705329840872216
l4e 0 2553.0 5.690812583086383
l4e 0 2554.0 5.670903807852958
l4e 0 2555.0 5.659717543168909
l4e 0 2556.0 5.632594649213183
l4e 0 2557.0 5.615863768740666
l4e 0 2558.0 5.582277761505316
l4e 0 2559.0 5.547769843747808
l4e 0 2560.0 5.502589564012509
l4e 0 2561.0 5.469963061300198
l4e 0 2562.0 5.429485737189403
l4e 0 2563.0 5.390501513162309
l4e 0 2564.0 5.351865203341256
l4e 0 2565.0 5.2939501176922565
l4e 0 2566.0 5.240158889365038
l4e 0 2567.0 5.197105904935325
l4e 0 2568.0 5.137994053065482
l4e 0 2569.0 5.087031761465068
l4e 0 2570.0 5.02374847059794
l4e 0 2571.0 4.977094927126431
l4e 0 2572.0 4.928273025320264
l4e 0 2573.0 4.873064755269956
l4e 0 2574.0 4.812473214706478
l4e 0 2575.0 4.74400894075367
l4e 0 2576.0 4.675597026276918
l4e 0 2577.0 4.60758364498886
l4e 0 2578.0 4.543505011906817
l4e 0 2579.0 4.474951677267921
l4e 0 2580.0 4.399464943428846
l4e 0 2581.0 4.3270427997371845
l4e 0 2582.0 4.260721252667001
l4e 0 2583.0 4.1855700102601245
l4e 0 2584.0 4.117347815623982
l4e 0 2585.0 4.045496565515275
l4e 0 2586.0 3.970962094032511
l4e 0 2587.0 3.90650901969436
l4e 0 2588.0 3.8248353365008616
l4e 0 2589.0 3.7587966677134657
l4e 0 2590.0 3.6903961719600886
l4e 0 2591.0 3.625564989432208
l4e 0 2592.0 3.56207729102874
l4e 0 2593.0 3.4982369833095692
l4e 0 2594.0 3.4481978281820718
l4e 0 2595.0 3.3757694280020507
l4e 0 2596.0 3.318325306721173
l4e 0 2597.0 3.2453987463635445
l4e 0 2598.0 3.1879759062578223
l4e 0 2599.0 3.1344749478712486
l4e 0 2600.0 3.0752503290792346
l4e 0 2601.0 3.006468457845127
l4e 0 2602.0 2.944586010080313
l4e 0 2603.0 2.8939205086898867
l4e 0 2604.0 2.838800165977406
l4e 0 2605.0 2.769453562592068
l4e 0 2606.0 2.7088071732159027
l4e 0 2607.0 2.6534010235630863
l4e 0 2608.0 2.606019901455125
l4e 0 2609.0 2.552127021481655
l4e 0 2610.0 2.502475718535338
l4e 0 2611.0 2.447424592378358
l4e 0 2612.0 2.4022762816378274
l4e 0 2613.0 2.3544677016664917
l4e 0 2614.0 2.3045741783578624
l4e 0 2615.0 2.260418293502132
l4e 0 2616.0 2.2220960631475406
l4e 0 2617.0 2.180003669994403
l4e 0 2618.0 2.1465861109352167
l4e 0 2619.0 2.1056142671816525
l4e 0 2620.0 2.0676915551663266
l4e 0 2621.0 2.022910266462544
l4e 0 2622.0 1.9825240554458632
l4e 0 2623.0 1.946471713715638
l4e 0 2624.0 1.9134445391101385
l4e 0 2625.0 1.883491606790568
l4e 0 2626.0 1.854129331960385
l4e 0 2627.0 1.829603279052007
l4e 0 2628.0 1.8019695681731365
l4e 0 2629.0 1.7808822727659082
l4e 0 2630.0 1.7568890416739489
l4e 0 2631.0 1.7412327046445435
l4e 0 2632.0 1.719686217914815
l4e 0 2633.0 1.702339452221862
l4e 0 2634.0 1.6860582022550266
l4e 0 2635.0 1.6656268214970618
l4e 0 2636.0 1.6460805159765277
l4e 0 2637.0 1.6279147840141075
l4e 0 2638.0 1.6158047172601988
l4e 0 2639.0 1.5942797405317013
l4e 0 2640.0 1.579422643460303
l4e 0 2641.0 1.5679876849021155
l4e 0 2642.0 1.5480133932273885
l4e 0 2643.0 1.5428331654030427
l4e 0 2644.0 1.5260970562399958
l4e 0 2645.0 1.5192636767782566
l4e 0 2646.0 1.5136648840875464
l4e 0 2647.0 1.5090780064305842
l4e 0 2648.0 1.4971483222735216
l4e 0 2649.0 1.4894252881091878
l4e 0 2650.0 1.484164121223385
l4e 0 2651.0 1.478035660462489
l4e 0 2652.0 1.4840310191063673
l4e 0 2653.0 1.4772932390566973
l4e 0 2654.0 1.4815712251588478
l4e 0 2655.0 1.4835381407785149
l4e 0 2656.0 1.4875373934055398
l4e 0 2657.0 1.4918575607067628
l4e 0 2658.0 1.4981688533280337
l4e 0 2659.0 1.5083630311681189
l4e 0 2660.0 1.5128247742177068
l4e 0 2661.0 1.5221769007021981
l4e 0 2662.0 1.5328916891494817
l4e 0 2663.0 1.5428010644678538
l4e 0 2664.0 1.55475479135202
l4e 0 2665.0 1.5727142317185692
l4e 0 2666.0 1.586781559308756
l4e 0 2667.0 1.5968217253793153
l4e 0 2668.0 1.6094899336300508
l4e 0 2669.0 1.627024238547471
l4e 0 2670.0 1.6450317464665434
l4e 0 2671.0 1.6604162457611127
l4e 0 2672.0 1.6740916343551269
l4e 0 2673.0 1.6859817957157708
l4e 0 2674.0 1.7059647513779599
l4e 0 2675.0 1.725877960011383
l4e 0 2676.0 1.7454189777981375
l4e 0 2677.0 1.759884674359421
l4e 0 2678.0 1.7771230134030396
l4e 0 2679.0 1.7914806061906037
l4e 0 2680.0 1.8044803700281042
l4e 0 2681.0 1.820874381052347
l4e 0 2682.0 1.837586778761515
l4e 0 2683.0 1.849810921413393
l4e 0 2684.0 1.8716511808469685
l4e 0 2685.0 1.8861711217809458
l4e 0 2686.0 1.9050587484508819
l4e 0 2687.0 1.926927543837032
l4e 0 2688.0 1.9442772629084484
l4e 0 2689.0 1.9661524669291648
l4e 0 2690.0 1.9832662190716182
l4e 0 2691.0 1.9878389019556522
l4e 0 2692.0 2.0140198990693103
l4e 0 2693.0 2.0324789013811944
l4e 0 2694.0 2.0531772977398024
l4e 0 2695.0 2.0624364440766847
l4e 0 2696.0 2.080116636002241
l4e 0 2697.0 2.0919900227383628
l4e 0 2698.0 2.1047184635454435
l4e 0 2699.0 2.118297499826937
l4e 0 2700.0 2.14120089935934
l4e 0 2701.0 2.1617263400580318
l4e 0 2702.0 2.166652919534902
l4e 0 2703.0 2.1755457141126926
l4e 0 2704.0 2.186536434299306
l4e 0 2705.0 2.195682473081955
l4e 0 2706.0 2.2165965800195
l4e 0 2707.0 2.2311377820325813
l4e 0 2708.0 2.234678017592993
l4e 0 2709.0 2.2449929111372455
l4e 0 2710.0 2.265883990120296
l4e 0 2711.0 2.2734049491024058
l4e 0 2712.0 2.278556801921852
l4e 0 2713.0 2.288131932058572
l4e 0 2714.0 2.3081224643653813
l4e 0 2715.0 2.3176118679399207
l4e 0 2716.0 2.3233956944832057
l4e 0 2717.0 2.332434887461748
l4e 0 2718.0 2.3396720640203137
l4e 0 2719.0 2.3389040607673377
l4e 0 2720.0 2.3495229665714166
l4e 0 2721.0 2.3616122316483312
l4e 0 2722.0 2.368540452228204
l4e 0 2723.0 2.377165486447588
l4e 0 2724.0 2.3764781539246425
l4e 0 2725.0 2.37569683879752
l4e 0 2726.0 2.38682689055208
l4e 0 2727.0 2.3949081771774483
l4e 0 2728.0 2.39858574938156
l4e 0 2729.0 2.4070748914853
l4e 0 2730.0 2.416375741691307
l4e 0 2731.0 2.4200006673335985
l4e 0 2732.0 2.429294743306508
l4e 0 2733.0 2.4430123849073158
l4e 0 2734.0 2.45082577617353
l4e 0 2735.0 2.4610374236284285
l4e 0 2736.0 2.466862328067261
l4e 0 2737.0 2.4740782154657697
l4e 0 2738.0 2.4827503743901254
l4e 0 2739.0 2.484733201962219
l4e 0 2740.0 2.4937568011026876
l4e 0 2741.0 2.5065643431487135
l4e 0 2742.0 2.5088214784129166
l4e 0 2743.0 2.5116801788523175
l4e 0 2744.0 2.5136545137874076
l4e 0 2745.0 2.526714788040756
l4e 0 2746.0 2.525595187473539
l4e 0 2747.0 2.533536239518549
l4e 0 2748.0 2.540804953544841
l4e 0 2749.0 2.5392161738908663
l4e 0 2750.0 2.5326679192490014
l4e 0 2751.0 2.5414764585892633
l4e 0 2752.0 2.548615140341658
l4e 0 2753.0 2.557000792732865
l4e 0 2754.0 2.559606576407759
l4e 0 2755.0 2.5723135622098914
l4e 0 2756.0 2.5649199266435305
l4e 0 2757.0 2.567846960481061
l4e 0 2758.0 2.5781939395009523
l4e 0 2759.0 2.582207340492979
l4e 0 2760.0 2.5805863661798703
l4e 0 2761.0 2.585370544440918
l4e 0 2762.0 2.589449372192033
l4e 0 2763.0 2.597436482924547
l4e 0 2764.0 2.594679735610069
l4e 0 2765.0 2.597839675884495
l4e 0 2766.0 2.604074166148901
l4e 0 2767.0 2.604012841683584
l4e 0 2768.0 2.6058743926537007
l4e 0 2769.0 2.6195247831770603
l4e 0 2770.0 2.6213589961752906
l4e 0 2771.0 2.623213753219806
l4e 0 2772.0 2.624690330155834
l4e 0 2773.0 2.6348865000595616
l4e 0 2774.0 2.640658492342998
l4e 0 2775.0 2.651054607610003
l4e 0 2776.0 2.651461525923224
l4e 0 2777.0 2.6555966546264598
l4e 0 2778.0 2.657149922994305
l4e 0 2779.0 2.660821610287098
l4e 0 2780.0 2.66821104149383
l4e 0 2781.0 2.6730939230098785
l4e 0 2782.0 2.6726653689034436
l4e 0 2783.0 2.6692069671036385
l4e 0 2784.0 2.666862252199578
l4e 0 2785.0 2.6651957698914663
l4e 0 2786.0 2.671314997469155
l4e 0 2787.0 2.6728345786107273
l4e 0 2788.0 2.6806969498104936
l4e 0 2789.0 2.6914852347793228
l4e 0 2790.0 2.688045037831914
l4e 0 2791.0 2.693701253747192
l4e 0 2792.0 2.6984195812272103
l4e 0 2793.0 2.703090282197307
l4e 0 2794.0 2.7083518221218066
l4e 0 2795.0 2.710160231512906
l4e 0 2796.0 2.7163251170053098
l4e 0 2797.0 2.711588538810467
l4e 0 2798.0 2.717279371263107
l4e 0 2799.0 2.729702969059326
l4e 0 2800.0 2.7374204233018506
l4e 0 2801.0 2.7306310259506876
l4e 0 2802.0 2.736325655097893
l4e 0 2803.0 2.7416735846020925
l4e 0 2804.0 2.7428957238685046
l4e 0 2805.0 2.7449437219709325
l4e 0 2806.0 2.7466889853202723
l4e 0 2807.0 2.742308621237298
l4e 0 2808.0 2.7377282625864336
l4e 0 2809.0 2.7359305883366614
l4e 0 2810.0 2.7339159199076
l4e 0 2811.0 2.739022657518877
l4e 0 2812.0 2.739479073127841
l4e 0 2813.0 2.7383191315040016
l4e 0 2814.0 2.7469446529480415
