node_id node_type_id pop_name ei location
1069 TW_001 TW e TW
1070 TW_001 TW e TW
1071 TW_001 TW e TW
1072 TW_001 TW e TW
1073 TW_001 TW e TW
1074 TW_001 TW e TW
1075 TW_001 TW e TW
1076 TW_001 TW e TW
1077 TW_001 TW e TW
1078 TW_001 TW e TW
1079 TW_001 TW e TW
1080 TW_001 TW e TW
1081 TW_001 TW e TW
1082 TW_001 TW e TW
1083 TW_001 TW e TW
1084 TW_001 TW e TW
1085 TW_001 TW e TW
1086 TW_001 TW e TW
1087 TW_001 TW e TW
1088 TW_001 TW e TW
1089 TW_001 TW e TW
1090 TW_001 TW e TW
1091 TW_001 TW e TW
1092 TW_001 TW e TW
1093 TW_001 TW e TW
1094 TW_001 TW e TW
1095 TW_001 TW e TW
1096 TW_001 TW e TW
1097 TW_001 TW e TW
1098 TW_001 TW e TW
1099 TW_001 TW e TW
1100 TW_001 TW e TW
1101 TW_001 TW e TW
1102 TW_001 TW e TW
1103 TW_001 TW e TW
1104 TW_001 TW e TW
1105 TW_001 TW e TW
1106 TW_001 TW e TW
1107 TW_001 TW e TW
1108 TW_001 TW e TW
1109 TW_001 TW e TW
1110 TW_001 TW e TW
1111 TW_001 TW e TW
1112 TW_001 TW e TW
1113 TW_001 TW e TW
1114 TW_001 TW e TW
1115 TW_001 TW e TW
1116 TW_001 TW e TW
1117 TW_001 TW e TW
1118 TW_001 TW e TW
1119 TW_001 TW e TW
1120 TW_001 TW e TW
1121 TW_001 TW e TW
1122 TW_001 TW e TW
1123 TW_001 TW e TW
1124 TW_001 TW e TW
1125 TW_001 TW e TW
1126 TW_001 TW e TW
1127 TW_001 TW e TW
1128 TW_001 TW e TW
1129 TW_001 TW e TW
1130 TW_001 TW e TW
1131 TW_001 TW e TW
1132 TW_001 TW e TW
1133 TW_001 TW e TW
1134 TW_001 TW e TW
1135 TW_001 TW e TW
1136 TW_001 TW e TW
1137 TW_001 TW e TW
1138 TW_001 TW e TW
1139 TW_001 TW e TW
1140 TW_001 TW e TW
1141 TW_001 TW e TW
1142 TW_001 TW e TW
1143 TW_001 TW e TW
1144 TW_001 TW e TW
1145 TW_001 TW e TW
1146 TW_001 TW e TW
1147 TW_001 TW e TW
1148 TW_001 TW e TW
1149 TW_001 TW e TW
1150 TW_001 TW e TW
1151 TW_001 TW e TW
1152 TW_001 TW e TW
1153 TW_001 TW e TW
1154 TW_001 TW e TW
1155 TW_001 TW e TW
1156 TW_001 TW e TW
1157 TW_001 TW e TW
1158 TW_001 TW e TW
1159 TW_001 TW e TW
1160 TW_001 TW e TW
1161 TW_001 TW e TW
1162 TW_001 TW e TW
1163 TW_001 TW e TW
1164 TW_001 TW e TW
1165 TW_001 TW e TW
1166 TW_001 TW e TW
1167 TW_001 TW e TW
1168 TW_001 TW e TW
1169 TW_001 TW e TW
1170 TW_001 TW e TW
1171 TW_001 TW e TW
1172 TW_001 TW e TW
1173 TW_001 TW e TW
1174 TW_001 TW e TW
1175 TW_001 TW e TW
1176 TW_001 TW e TW
1177 TW_001 TW e TW
1178 TW_001 TW e TW
1179 TW_001 TW e TW
1180 TW_001 TW e TW
1181 TW_001 TW e TW
1182 TW_001 TW e TW
1183 TW_001 TW e TW
1184 TW_001 TW e TW
1185 TW_001 TW e TW
1186 TW_001 TW e TW
1187 TW_001 TW e TW
1188 TW_001 TW e TW
1189 TW_001 TW e TW
1190 TW_001 TW e TW
1191 TW_001 TW e TW
1192 TW_001 TW e TW
1193 TW_001 TW e TW
1194 TW_001 TW e TW
1195 TW_001 TW e TW
1196 TW_001 TW e TW
1197 TW_001 TW e TW
1198 TW_001 TW e TW
1199 TW_001 TW e TW
1200 TW_001 TW e TW
1201 TW_001 TW e TW
1202 TW_001 TW e TW
1203 TW_001 TW e TW
1204 TW_001 TW e TW
1205 TW_001 TW e TW
1206 TW_001 TW e TW
1207 TW_001 TW e TW
1208 TW_001 TW e TW
1209 TW_001 TW e TW
1210 TW_001 TW e TW
1211 TW_001 TW e TW
1212 TW_001 TW e TW
1213 TW_001 TW e TW
1214 TW_001 TW e TW
1215 TW_001 TW e TW
1216 TW_001 TW e TW
1217 TW_001 TW e TW
1218 TW_001 TW e TW
1219 TW_001 TW e TW
1220 TW_001 TW e TW
1221 TW_001 TW e TW
1222 TW_001 TW e TW
1223 TW_001 TW e TW
1224 TW_001 TW e TW
1225 TW_001 TW e TW
1226 TW_001 TW e TW
1227 TW_001 TW e TW
1228 TW_001 TW e TW
1229 TW_001 TW e TW
1230 TW_001 TW e TW
1231 TW_001 TW e TW
1232 TW_001 TW e TW
1233 TW_001 TW e TW
1234 TW_001 TW e TW
1235 TW_001 TW e TW
1236 TW_001 TW e TW
1237 TW_001 TW e TW
1238 TW_001 TW e TW
1239 TW_001 TW e TW
1240 TW_001 TW e TW
1241 TW_001 TW e TW
1242 TW_001 TW e TW
1243 TW_001 TW e TW
1244 TW_001 TW e TW
1245 TW_001 TW e TW
1246 TW_001 TW e TW
1247 TW_001 TW e TW
1248 TW_001 TW e TW
1249 TW_001 TW e TW
1250 TW_001 TW e TW
1251 TW_001 TW e TW
1252 TW_001 TW e TW
1253 TW_001 TW e TW
1254 TW_001 TW e TW
1255 TW_001 TW e TW
1256 TW_001 TW e TW
1257 TW_001 TW e TW
1258 TW_001 TW e TW
1259 TW_001 TW e TW
1260 TW_001 TW e TW
1261 TW_001 TW e TW
1262 TW_001 TW e TW
1263 TW_001 TW e TW
1264 TW_001 TW e TW
1265 TW_001 TW e TW
1266 TW_001 TW e TW
1267 TW_001 TW e TW
1268 TW_001 TW e TW
1269 TW_001 TW e TW
1270 TW_001 TW e TW
1271 TW_001 TW e TW
1272 TW_001 TW e TW
1273 TW_001 TW e TW
1274 TW_001 TW e TW
1275 TW_001 TW e TW
1276 TW_001 TW e TW
1277 TW_001 TW e TW
1278 TW_001 TW e TW
1279 TW_001 TW e TW
1280 TW_001 TW e TW
1281 TW_001 TW e TW
1282 TW_001 TW e TW
1283 TW_001 TW e TW
1284 TW_001 TW e TW
1285 TW_001 TW e TW
1286 TW_001 TW e TW
1287 TW_001 TW e TW
1288 TW_001 TW e TW
1289 TW_001 TW e TW
1290 TW_001 TW e TW
1291 TW_001 TW e TW
1292 TW_001 TW e TW
1293 TW_001 TW e TW
1294 TW_001 TW e TW
1295 TW_001 TW e TW
1296 TW_001 TW e TW
1297 TW_001 TW e TW
1298 TW_001 TW e TW
1299 TW_001 TW e TW
1300 TW_001 TW e TW
1301 TW_001 TW e TW
1302 TW_001 TW e TW
1303 TW_001 TW e TW
1304 TW_001 TW e TW
1305 TW_001 TW e TW
1306 TW_001 TW e TW
1307 TW_001 TW e TW
1308 TW_001 TW e TW
1309 TW_001 TW e TW
1310 TW_001 TW e TW
1311 TW_001 TW e TW
1312 TW_001 TW e TW
1313 TW_001 TW e TW
1314 TW_001 TW e TW
1315 TW_001 TW e TW
1316 TW_001 TW e TW
1317 TW_001 TW e TW
1318 TW_001 TW e TW
1319 TW_001 TW e TW
1320 TW_001 TW e TW
1321 TW_001 TW e TW
1322 TW_001 TW e TW
1323 TW_001 TW e TW
1324 TW_001 TW e TW
1325 TW_001 TW e TW
1326 TW_001 TW e TW
1327 TW_001 TW e TW
1328 TW_001 TW e TW
1329 TW_001 TW e TW
1330 TW_001 TW e TW
1331 TW_001 TW e TW
1332 TW_001 TW e TW
1333 TW_001 TW e TW
1334 TW_001 TW e TW
1335 TW_001 TW e TW
1336 TW_001 TW e TW
1337 TW_001 TW e TW
1338 TW_001 TW e TW
1339 TW_001 TW e TW
1340 TW_001 TW e TW
1341 TW_001 TW e TW
1342 TW_001 TW e TW
1343 TW_001 TW e TW
1344 TW_001 TW e TW
1345 TW_001 TW e TW
1346 TW_001 TW e TW
1347 TW_001 TW e TW
1348 TW_001 TW e TW
1349 TW_001 TW e TW
1350 TW_001 TW e TW
1351 TW_001 TW e TW
1352 TW_001 TW e TW
1353 TW_001 TW e TW
1354 TW_001 TW e TW
1355 TW_001 TW e TW
1356 TW_001 TW e TW
1357 TW_001 TW e TW
1358 TW_001 TW e TW
1359 TW_001 TW e TW
1360 TW_001 TW e TW
1361 TW_001 TW e TW
1362 TW_001 TW e TW
1363 TW_001 TW e TW
1364 TW_001 TW e TW
1365 TW_001 TW e TW
1366 TW_001 TW e TW
1367 TW_001 TW e TW
1368 TW_001 TW e TW
1369 TW_001 TW e TW
1370 TW_001 TW e TW
1371 TW_001 TW e TW
1372 TW_001 TW e TW
1373 TW_001 TW e TW
1374 TW_001 TW e TW
1375 TW_001 TW e TW
1376 TW_001 TW e TW
1377 TW_001 TW e TW
1378 TW_001 TW e TW
1379 TW_001 TW e TW
1380 TW_001 TW e TW
1381 TW_001 TW e TW
1382 TW_001 TW e TW
1383 TW_001 TW e TW
1384 TW_001 TW e TW
1385 TW_001 TW e TW
1386 TW_001 TW e TW
1387 TW_001 TW e TW
1388 TW_001 TW e TW
1389 TW_001 TW e TW
1390 TW_001 TW e TW
1391 TW_001 TW e TW
1392 TW_001 TW e TW
1393 TW_001 TW e TW
1394 TW_001 TW e TW
1395 TW_001 TW e TW
1396 TW_001 TW e TW
1397 TW_001 TW e TW
1398 TW_001 TW e TW
1399 TW_001 TW e TW
1400 TW_001 TW e TW
1401 TW_001 TW e TW
1402 TW_001 TW e TW
1403 TW_001 TW e TW
1404 TW_001 TW e TW
1405 TW_001 TW e TW
1406 TW_001 TW e TW
1407 TW_001 TW e TW
1408 TW_001 TW e TW
1409 TW_001 TW e TW
1410 TW_001 TW e TW
1411 TW_001 TW e TW
1412 TW_001 TW e TW
1413 TW_001 TW e TW
1414 TW_001 TW e TW
1415 TW_001 TW e TW
1416 TW_001 TW e TW
1417 TW_001 TW e TW
1418 TW_001 TW e TW
1419 TW_001 TW e TW
1420 TW_001 TW e TW
1421 TW_001 TW e TW
1422 TW_001 TW e TW
1423 TW_001 TW e TW
1424 TW_001 TW e TW
1425 TW_001 TW e TW
1426 TW_001 TW e TW
1427 TW_001 TW e TW
1428 TW_001 TW e TW
1429 TW_001 TW e TW
1430 TW_001 TW e TW
1431 TW_001 TW e TW
1432 TW_001 TW e TW
1433 TW_001 TW e TW
1434 TW_001 TW e TW
1435 TW_001 TW e TW
1436 TW_001 TW e TW
1437 TW_001 TW e TW
1438 TW_001 TW e TW
1439 TW_001 TW e TW
1440 TW_001 TW e TW
1441 TW_001 TW e TW
1442 TW_001 TW e TW
1443 TW_001 TW e TW
1444 TW_001 TW e TW
1445 TW_001 TW e TW
1446 TW_001 TW e TW
1447 TW_001 TW e TW
1448 TW_001 TW e TW
1449 TW_001 TW e TW
1450 TW_001 TW e TW
1451 TW_001 TW e TW
1452 TW_001 TW e TW
1453 TW_001 TW e TW
1454 TW_001 TW e TW
1455 TW_001 TW e TW
1456 TW_001 TW e TW
1457 TW_001 TW e TW
1458 TW_001 TW e TW
1459 TW_001 TW e TW
1460 TW_001 TW e TW
1461 TW_001 TW e TW
1462 TW_001 TW e TW
1463 TW_001 TW e TW
1464 TW_001 TW e TW
1465 TW_001 TW e TW
1466 TW_001 TW e TW
1467 TW_001 TW e TW
1468 TW_001 TW e TW
1469 TW_001 TW e TW
1470 TW_001 TW e TW
1471 TW_001 TW e TW
1472 TW_001 TW e TW
1473 TW_001 TW e TW
1474 TW_001 TW e TW
1475 TW_001 TW e TW
1476 TW_001 TW e TW
1477 TW_001 TW e TW
1478 TW_001 TW e TW
1479 TW_001 TW e TW
1480 TW_001 TW e TW
1481 TW_001 TW e TW
1482 TW_001 TW e TW
1483 TW_001 TW e TW
1484 TW_001 TW e TW
1485 TW_001 TW e TW
1486 TW_001 TW e TW
1487 TW_001 TW e TW
1488 TW_001 TW e TW
1489 TW_001 TW e TW
1490 TW_001 TW e TW
1491 TW_001 TW e TW
1492 TW_001 TW e TW
1493 TW_001 TW e TW
1494 TW_001 TW e TW
1495 TW_001 TW e TW
1496 TW_001 TW e TW
1497 TW_001 TW e TW
1498 TW_001 TW e TW
1499 TW_001 TW e TW
1500 TW_001 TW e TW
1501 TW_001 TW e TW
1502 TW_001 TW e TW
1503 TW_001 TW e TW
1504 TW_001 TW e TW
1505 TW_001 TW e TW
1506 TW_001 TW e TW
1507 TW_001 TW e TW
1508 TW_001 TW e TW
1509 TW_001 TW e TW
1510 TW_001 TW e TW
1511 TW_001 TW e TW
1512 TW_001 TW e TW
1513 TW_001 TW e TW
1514 TW_001 TW e TW
1515 TW_001 TW e TW
1516 TW_001 TW e TW
1517 TW_001 TW e TW
1518 TW_001 TW e TW
1519 TW_001 TW e TW
1520 TW_001 TW e TW
1521 TW_001 TW e TW
1522 TW_001 TW e TW
1523 TW_001 TW e TW
1524 TW_001 TW e TW
1525 TW_001 TW e TW
1526 TW_001 TW e TW
1527 TW_001 TW e TW
1528 TW_001 TW e TW
1529 TW_001 TW e TW
1530 TW_001 TW e TW
1531 TW_001 TW e TW
1532 TW_001 TW e TW
1533 TW_001 TW e TW
1534 TW_001 TW e TW
1535 TW_001 TW e TW
1536 TW_001 TW e TW
1537 TW_001 TW e TW
1538 TW_001 TW e TW
1539 TW_001 TW e TW
1540 TW_001 TW e TW
1541 TW_001 TW e TW
1542 TW_001 TW e TW
1543 TW_001 TW e TW
1544 TW_001 TW e TW
1545 TW_001 TW e TW
1546 TW_001 TW e TW
1547 TW_001 TW e TW
1548 TW_001 TW e TW
1549 TW_001 TW e TW
1550 TW_001 TW e TW
1551 TW_001 TW e TW
1552 TW_001 TW e TW
1553 TW_001 TW e TW
1554 TW_001 TW e TW
1555 TW_001 TW e TW
1556 TW_001 TW e TW
1557 TW_001 TW e TW
1558 TW_001 TW e TW
1559 TW_001 TW e TW
1560 TW_001 TW e TW
1561 TW_001 TW e TW
1562 TW_001 TW e TW
1563 TW_001 TW e TW
1564 TW_001 TW e TW
1565 TW_001 TW e TW
1566 TW_001 TW e TW
1567 TW_001 TW e TW
1568 TW_001 TW e TW
1569 TW_001 TW e TW
1570 TW_001 TW e TW
1571 TW_001 TW e TW
1572 TW_001 TW e TW
1573 TW_001 TW e TW
1574 TW_001 TW e TW
1575 TW_001 TW e TW
1576 TW_001 TW e TW
1577 TW_001 TW e TW
1578 TW_001 TW e TW
1579 TW_001 TW e TW
1580 TW_001 TW e TW
1581 TW_001 TW e TW
1582 TW_001 TW e TW
1583 TW_001 TW e TW
1584 TW_001 TW e TW
1585 TW_001 TW e TW
1586 TW_001 TW e TW
1587 TW_001 TW e TW
1588 TW_001 TW e TW
1589 TW_001 TW e TW
1590 TW_001 TW e TW
1591 TW_001 TW e TW
1592 TW_001 TW e TW
1593 TW_001 TW e TW
1594 TW_001 TW e TW
1595 TW_001 TW e TW
1596 TW_001 TW e TW
1597 TW_001 TW e TW
1598 TW_001 TW e TW
1599 TW_001 TW e TW
1600 TW_001 TW e TW
1601 TW_001 TW e TW
1602 TW_001 TW e TW
1603 TW_001 TW e TW
1604 TW_001 TW e TW
1605 TW_001 TW e TW
1606 TW_001 TW e TW
1607 TW_001 TW e TW
1608 TW_001 TW e TW
1609 TW_001 TW e TW
1610 TW_001 TW e TW
1611 TW_001 TW e TW
1612 TW_001 TW e TW
1613 TW_001 TW e TW
1614 TW_001 TW e TW
1615 TW_001 TW e TW
1616 TW_001 TW e TW
1617 TW_001 TW e TW
1618 TW_001 TW e TW
1619 TW_001 TW e TW
1620 TW_001 TW e TW
1621 TW_001 TW e TW
1622 TW_001 TW e TW
1623 TW_001 TW e TW
1624 TW_001 TW e TW
1625 TW_001 TW e TW
1626 TW_001 TW e TW
1627 TW_001 TW e TW
1628 TW_001 TW e TW
1629 TW_001 TW e TW
1630 TW_001 TW e TW
1631 TW_001 TW e TW
1632 TW_001 TW e TW
1633 TW_001 TW e TW
1634 TW_001 TW e TW
1635 TW_001 TW e TW
1636 TW_001 TW e TW
1637 TW_001 TW e TW
1638 TW_001 TW e TW
1639 TW_001 TW e TW
1640 TW_001 TW e TW
1641 TW_001 TW e TW
1642 TW_001 TW e TW
1643 TW_001 TW e TW
1644 TW_001 TW e TW
1645 TW_001 TW e TW
1646 TW_001 TW e TW
1647 TW_001 TW e TW
1648 TW_001 TW e TW
1649 TW_001 TW e TW
1650 TW_001 TW e TW
1651 TW_001 TW e TW
1652 TW_001 TW e TW
1653 TW_001 TW e TW
1654 TW_001 TW e TW
1655 TW_001 TW e TW
1656 TW_001 TW e TW
1657 TW_001 TW e TW
1658 TW_001 TW e TW
1659 TW_001 TW e TW
1660 TW_001 TW e TW
1661 TW_001 TW e TW
1662 TW_001 TW e TW
1663 TW_001 TW e TW
1664 TW_001 TW e TW
1665 TW_001 TW e TW
1666 TW_001 TW e TW
1667 TW_001 TW e TW
1668 TW_001 TW e TW
1669 TW_001 TW e TW
1670 TW_001 TW e TW
1671 TW_001 TW e TW
1672 TW_001 TW e TW
1673 TW_001 TW e TW
1674 TW_001 TW e TW
1675 TW_001 TW e TW
1676 TW_001 TW e TW
1677 TW_001 TW e TW
1678 TW_001 TW e TW
1679 TW_001 TW e TW
1680 TW_001 TW e TW
1681 TW_001 TW e TW
1682 TW_001 TW e TW
1683 TW_001 TW e TW
1684 TW_001 TW e TW
1685 TW_001 TW e TW
1686 TW_001 TW e TW
1687 TW_001 TW e TW
1688 TW_001 TW e TW
1689 TW_001 TW e TW
1690 TW_001 TW e TW
1691 TW_001 TW e TW
1692 TW_001 TW e TW
1693 TW_001 TW e TW
1694 TW_001 TW e TW
1695 TW_001 TW e TW
1696 TW_001 TW e TW
1697 TW_001 TW e TW
1698 TW_001 TW e TW
1699 TW_001 TW e TW
1700 TW_001 TW e TW
1701 TW_001 TW e TW
1702 TW_001 TW e TW
1703 TW_001 TW e TW
1704 TW_001 TW e TW
1705 TW_001 TW e TW
1706 TW_001 TW e TW
1707 TW_001 TW e TW
1708 TW_001 TW e TW
1709 TW_001 TW e TW
1710 TW_001 TW e TW
1711 TW_001 TW e TW
1712 TW_001 TW e TW
1713 TW_001 TW e TW
1714 TW_001 TW e TW
1715 TW_001 TW e TW
1716 TW_001 TW e TW
1717 TW_001 TW e TW
1718 TW_001 TW e TW
1719 TW_001 TW e TW
1720 TW_001 TW e TW
1721 TW_001 TW e TW
1722 TW_001 TW e TW
1723 TW_001 TW e TW
1724 TW_001 TW e TW
1725 TW_001 TW e TW
1726 TW_001 TW e TW
1727 TW_001 TW e TW
1728 TW_001 TW e TW
1729 TW_001 TW e TW
1730 TW_001 TW e TW
1731 TW_001 TW e TW
1732 TW_001 TW e TW
1733 TW_001 TW e TW
1734 TW_001 TW e TW
1735 TW_001 TW e TW
1736 TW_001 TW e TW
1737 TW_001 TW e TW
1738 TW_001 TW e TW
1739 TW_001 TW e TW
1740 TW_001 TW e TW
1741 TW_001 TW e TW
1742 TW_001 TW e TW
1743 TW_001 TW e TW
1744 TW_001 TW e TW
1745 TW_001 TW e TW
1746 TW_001 TW e TW
1747 TW_001 TW e TW
1748 TW_001 TW e TW
1749 TW_001 TW e TW
1750 TW_001 TW e TW
1751 TW_001 TW e TW
1752 TW_001 TW e TW
1753 TW_001 TW e TW
1754 TW_001 TW e TW
1755 TW_001 TW e TW
1756 TW_001 TW e TW
1757 TW_001 TW e TW
1758 TW_001 TW e TW
1759 TW_001 TW e TW
1760 TW_001 TW e TW
1761 TW_001 TW e TW
1762 TW_001 TW e TW
1763 TW_001 TW e TW
1764 TW_001 TW e TW
1765 TW_001 TW e TW
1766 TW_001 TW e TW
1767 TW_001 TW e TW
1768 TW_001 TW e TW
1769 TW_001 TW e TW
1770 TW_001 TW e TW
1771 TW_001 TW e TW
1772 TW_001 TW e TW
1773 TW_001 TW e TW
1774 TW_001 TW e TW
1775 TW_001 TW e TW
1776 TW_001 TW e TW
1777 TW_001 TW e TW
1778 TW_001 TW e TW
1779 TW_001 TW e TW
1780 TW_001 TW e TW
1781 TW_001 TW e TW
1782 TW_001 TW e TW
1783 TW_001 TW e TW
1784 TW_001 TW e TW
1785 TW_001 TW e TW
1786 TW_001 TW e TW
1787 TW_001 TW e TW
1788 TW_001 TW e TW
1789 TW_001 TW e TW
1790 TW_001 TW e TW
1791 TW_001 TW e TW
1792 TW_001 TW e TW
1793 TW_001 TW e TW
1794 TW_001 TW e TW
1795 TW_001 TW e TW
1796 TW_001 TW e TW
1797 TW_001 TW e TW
1798 TW_001 TW e TW
1799 TW_001 TW e TW
1800 TW_001 TW e TW
1801 TW_001 TW e TW
1802 TW_001 TW e TW
1803 TW_001 TW e TW
1804 TW_001 TW e TW
1805 TW_001 TW e TW
1806 TW_001 TW e TW
1807 TW_001 TW e TW
1808 TW_001 TW e TW
1809 TW_001 TW e TW
1810 TW_001 TW e TW
1811 TW_001 TW e TW
1812 TW_001 TW e TW
1813 TW_001 TW e TW
1814 TW_001 TW e TW
1815 TW_001 TW e TW
1816 TW_001 TW e TW
1817 TW_001 TW e TW
1818 TW_001 TW e TW
1819 TW_001 TW e TW
1820 TW_001 TW e TW
1821 TW_001 TW e TW
1822 TW_001 TW e TW
1823 TW_001 TW e TW
1824 TW_001 TW e TW
1825 TW_001 TW e TW
1826 TW_001 TW e TW
1827 TW_001 TW e TW
1828 TW_001 TW e TW
1829 TW_001 TW e TW
1830 TW_001 TW e TW
1831 TW_001 TW e TW
1832 TW_001 TW e TW
1833 TW_001 TW e TW
1834 TW_001 TW e TW
1835 TW_001 TW e TW
1836 TW_001 TW e TW
1837 TW_001 TW e TW
1838 TW_001 TW e TW
1839 TW_001 TW e TW
1840 TW_001 TW e TW
1841 TW_001 TW e TW
1842 TW_001 TW e TW
1843 TW_001 TW e TW
1844 TW_001 TW e TW
1845 TW_001 TW e TW
1846 TW_001 TW e TW
1847 TW_001 TW e TW
1848 TW_001 TW e TW
1849 TW_001 TW e TW
1850 TW_001 TW e TW
1851 TW_001 TW e TW
1852 TW_001 TW e TW
1853 TW_001 TW e TW
1854 TW_001 TW e TW
1855 TW_001 TW e TW
1856 TW_001 TW e TW
1857 TW_001 TW e TW
1858 TW_001 TW e TW
1859 TW_001 TW e TW
1860 TW_001 TW e TW
1861 TW_001 TW e TW
1862 TW_001 TW e TW
1863 TW_001 TW e TW
1864 TW_001 TW e TW
1865 TW_001 TW e TW
1866 TW_001 TW e TW
1867 TW_001 TW e TW
1868 TW_001 TW e TW
1869 TW_001 TW e TW
1870 TW_001 TW e TW
1871 TW_001 TW e TW
1872 TW_001 TW e TW
1873 TW_001 TW e TW
1874 TW_001 TW e TW
1875 TW_001 TW e TW
1876 TW_001 TW e TW
1877 TW_001 TW e TW
1878 TW_001 TW e TW
1879 TW_001 TW e TW
1880 TW_001 TW e TW
1881 TW_001 TW e TW
1882 TW_001 TW e TW
1883 TW_001 TW e TW
1884 TW_001 TW e TW
1885 TW_001 TW e TW
1886 TW_001 TW e TW
1887 TW_001 TW e TW
1888 TW_001 TW e TW
1889 TW_001 TW e TW
1890 TW_001 TW e TW
1891 TW_001 TW e TW
1892 TW_001 TW e TW
1893 TW_001 TW e TW
1894 TW_001 TW e TW
1895 TW_001 TW e TW
1896 TW_001 TW e TW
1897 TW_001 TW e TW
1898 TW_001 TW e TW
1899 TW_001 TW e TW
1900 TW_001 TW e TW
1901 TW_001 TW e TW
1902 TW_001 TW e TW
1903 TW_001 TW e TW
1904 TW_001 TW e TW
1905 TW_001 TW e TW
1906 TW_001 TW e TW
1907 TW_001 TW e TW
1908 TW_001 TW e TW
1909 TW_001 TW e TW
1910 TW_001 TW e TW
1911 TW_001 TW e TW
1912 TW_001 TW e TW
1913 TW_001 TW e TW
1914 TW_001 TW e TW
1915 TW_001 TW e TW
1916 TW_001 TW e TW
1917 TW_001 TW e TW
1918 TW_001 TW e TW
1919 TW_001 TW e TW
1920 TW_001 TW e TW
1921 TW_001 TW e TW
1922 TW_001 TW e TW
1923 TW_001 TW e TW
1924 TW_001 TW e TW
1925 TW_001 TW e TW
1926 TW_001 TW e TW
1927 TW_001 TW e TW
1928 TW_001 TW e TW
1929 TW_001 TW e TW
1930 TW_001 TW e TW
1931 TW_001 TW e TW
1932 TW_001 TW e TW
1933 TW_001 TW e TW
1934 TW_001 TW e TW
1935 TW_001 TW e TW
1936 TW_001 TW e TW
1937 TW_001 TW e TW
1938 TW_001 TW e TW
1939 TW_001 TW e TW
1940 TW_001 TW e TW
1941 TW_001 TW e TW
1942 TW_001 TW e TW
1943 TW_001 TW e TW
1944 TW_001 TW e TW
1945 TW_001 TW e TW
1946 TW_001 TW e TW
1947 TW_001 TW e TW
1948 TW_001 TW e TW
1949 TW_001 TW e TW
1950 TW_001 TW e TW
1951 TW_001 TW e TW
1952 TW_001 TW e TW
1953 TW_001 TW e TW
1954 TW_001 TW e TW
1955 TW_001 TW e TW
1956 TW_001 TW e TW
1957 TW_001 TW e TW
1958 TW_001 TW e TW
1959 TW_001 TW e TW
1960 TW_001 TW e TW
1961 TW_001 TW e TW
1962 TW_001 TW e TW
1963 TW_001 TW e TW
1964 TW_001 TW e TW
1965 TW_001 TW e TW
1966 TW_001 TW e TW
1967 TW_001 TW e TW
1968 TW_001 TW e TW
1969 TW_001 TW e TW
1970 TW_001 TW e TW
1971 TW_001 TW e TW
1972 TW_001 TW e TW
1973 TW_001 TW e TW
1974 TW_001 TW e TW
1975 TW_001 TW e TW
1976 TW_001 TW e TW
1977 TW_001 TW e TW
1978 TW_001 TW e TW
1979 TW_001 TW e TW
1980 TW_001 TW e TW
1981 TW_001 TW e TW
1982 TW_001 TW e TW
1983 TW_001 TW e TW
1984 TW_001 TW e TW
1985 TW_001 TW e TW
1986 TW_001 TW e TW
1987 TW_001 TW e TW
1988 TW_001 TW e TW
1989 TW_001 TW e TW
1990 TW_001 TW e TW
1991 TW_001 TW e TW
1992 TW_001 TW e TW
1993 TW_001 TW e TW
1994 TW_001 TW e TW
1995 TW_001 TW e TW
1996 TW_001 TW e TW
1997 TW_001 TW e TW
1998 TW_001 TW e TW
1999 TW_001 TW e TW
2000 TW_001 TW e TW
2001 TW_001 TW e TW
2002 TW_001 TW e TW
2003 TW_001 TW e TW
2004 TW_001 TW e TW
2005 TW_001 TW e TW
2006 TW_001 TW e TW
2007 TW_001 TW e TW
2008 TW_001 TW e TW
2009 TW_001 TW e TW
2010 TW_001 TW e TW
2011 TW_001 TW e TW
2012 TW_001 TW e TW
2013 TW_001 TW e TW
2014 TW_001 TW e TW
2015 TW_001 TW e TW
2016 TW_001 TW e TW
2017 TW_001 TW e TW
2018 TW_001 TW e TW
2019 TW_001 TW e TW
2020 TW_001 TW e TW
2021 TW_001 TW e TW
2022 TW_001 TW e TW
2023 TW_001 TW e TW
2024 TW_001 TW e TW
2025 TW_001 TW e TW
2026 TW_001 TW e TW
2027 TW_001 TW e TW
2028 TW_001 TW e TW
2029 TW_001 TW e TW
2030 TW_001 TW e TW
2031 TW_001 TW e TW
2032 TW_001 TW e TW
2033 TW_001 TW e TW
2034 TW_001 TW e TW
2035 TW_001 TW e TW
2036 TW_001 TW e TW
2037 TW_001 TW e TW
2038 TW_001 TW e TW
2039 TW_001 TW e TW
2040 TW_001 TW e TW
2041 TW_001 TW e TW
2042 TW_001 TW e TW
2043 TW_001 TW e TW
2044 TW_001 TW e TW
2045 TW_001 TW e TW
2046 TW_001 TW e TW
2047 TW_001 TW e TW
2048 TW_001 TW e TW
2049 TW_001 TW e TW
2050 TW_001 TW e TW
2051 TW_001 TW e TW
2052 TW_001 TW e TW
2053 TW_001 TW e TW
2054 TW_001 TW e TW
2055 TW_001 TW e TW
2056 TW_001 TW e TW
2057 TW_001 TW e TW
2058 TW_001 TW e TW
2059 TW_001 TW e TW
2060 TW_001 TW e TW
2061 TW_001 TW e TW
2062 TW_001 TW e TW
2063 TW_001 TW e TW
2064 TW_001 TW e TW
2065 TW_001 TW e TW
2066 TW_001 TW e TW
